ieltsMarks,toefl_ibt,minimumGPA,tuitionFeeUSD,ielts_toefl_interaction,gpa_tuition_interaction,ielts_tuition_interaction,gpa_toefl_interaction,universityRankingNum,country_AUS,country_CAD,country_NZ,country_UK,country_US,courseLevelSimplified_Postgraduate,courseLevelSimplified_Undergraduate,uniqueID
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,0
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,1
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,2
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,3
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,4
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.6839652593306046,0.12566959332991082,0.7535864913035242,0.7047741926275863,0.2172000471709038,-1.1534459729870996,True,False,False,False,False,False,True,5
0.48433302428171143,0.01340223876458206,0.3657690499288256,-0.01514566395260905,0.12566959332991082,0.06967398213933224,0.02316163579981482,0.2172000471709038,-0.904636567679964,True,False,False,False,False,False,True,6
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.038192499131668826,0.12566959332991082,0.12185259319273067,0.07516477365043499,0.2172000471709038,-0.6399457109702452,True,False,False,False,False,False,True,7
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.038192499131668826,0.12566959332991082,0.12185259319273067,0.07516477365043499,0.2172000471709038,-0.6399457109702452,True,False,False,False,False,False,True,8
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.09915039979941498,0.12566959332991082,0.18148529153947263,0.1345969311940009,0.2172000471709038,-0.6399457109702452,True,False,False,False,False,False,True,9
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.038192499131668826,0.12566959332991082,0.12185259319273067,0.07516477365043499,0.2172000471709038,-0.6399457109702452,True,False,False,False,False,False,True,10
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,1.1127511907651897,1.50884326722128,-1.5293069895149003,True,False,False,False,False,True,False,11
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,1.1127511907651897,1.50884326722128,-1.5293069895149003,True,False,False,False,False,True,False,12
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,1.1127511907651897,1.50884326722128,-1.5293069895149003,True,False,False,False,False,True,False,13
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,1.1127511907651897,1.50884326722128,-1.5293069895149003,True,False,False,False,False,True,False,14
0.48433302428171143,0.01340223876458206,1.0756319468277307,1.10089190077271,0.12566959332991082,1.4231232606876987,1.1112653868266007,0.6353960077609848,-1.7622349434194529,True,False,False,False,False,True,False,15
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.01573261610686908,0.6353960077609848,-0.6399457109702452,True,False,False,False,False,True,False,16
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.01573261610686908,0.6353960077609848,-0.6399457109702452,True,False,False,False,False,True,False,17
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.01573261610686908,0.6353960077609848,-0.6399457109702452,True,False,False,False,False,True,False,18
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.01573261610686908,0.6353960077609848,-0.6399457109702452,True,False,False,False,False,True,False,19
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.15128497544390865,0.12566959332991082,0.11067146225271743,-0.10957018271414895,0.6353960077609848,-0.37525485426052646,True,False,False,False,False,True,False,20
0.48433302428171143,0.8912488778446785,-1.053956743868983,-1.241850148183467,0.8519659194866018,-1.326308646157036,-1.1728391018827862,-0.04748094054433712,-0.11056399755080769,False,True,False,False,False,False,True,21
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-1.2909388422308106,-0.29024368746067297,-1.36746995236478,-1.3221722884176872,-0.5556684369575994,-0.11056399755080769,False,True,False,False,False,False,True,22
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-1.2857369059959427,-1.780082305217988,-1.3631080826024666,-1.3174906872502392,-1.8261371779907558,-0.11056399755080769,False,True,False,False,False,False,True,23
0.48433302428171143,0.8912488778446785,-1.053956743868983,-0.950688252445939,0.8519659194866018,-1.082166809038268,-0.8889648301542634,-0.04748094054433712,-0.11056399755080769,False,True,False,False,False,False,True,24
-1.2304676833102972,0.8912488778446785,-1.053956743868983,-1.6062787514543435,0.30569175964225304,-1.6318852686604968,-1.6059696324274961,-0.04748094054433712,-0.11056399755080769,False,True,False,False,False,False,True,25
0.48433302428171143,0.6961718469379905,-1.053956743868983,-0.922114236507933,0.6905667358962261,-1.0582072427382379,-0.8611060063057169,-0.17452781464765232,-0.11056399755080769,False,True,False,False,False,False,True,26
-1.2304676833102972,0.8912488778446785,-1.053956743868983,-1.6062787514543435,0.30569175964225304,-1.6318852686604968,-1.6059696324274961,-0.04748094054433712,-0.11056399755080769,False,True,False,False,False,False,True,27
0.48433302428171143,0.01340223876458206,-1.053956743868983,0.2198939338143737,0.12566959332991082,-0.10062324294703563,0.25231832017452566,-0.6191918740092573,0.15412685915891108,False,True,False,False,False,False,True,28
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.9163261666127984,-1.780082305217988,-1.0533538946928471,-0.9850310663168155,-1.8261371779907558,-0.11056399755080769,False,True,False,False,False,False,True,29
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-1.787467319184315,-0.29024368746067297,-1.783813492916841,-1.7690344167528347,-0.5556684369575994,-0.11056399755080769,False,True,False,False,False,False,True,30
0.48433302428171143,0.5010948160313023,-1.053956743868983,-1.182797181911588,0.5291675523058503,-1.2767922091369737,-1.1152641992624566,-0.30157468875096827,-0.11056399755080769,False,True,False,False,False,False,True,31
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-1.0923127981079022,-1.780082305217988,-1.2009202491868785,-1.143414249474706,-1.8261371779907558,-0.11056399755080769,False,True,False,False,False,False,True,32
0.48433302428171143,0.8912488778446785,-1.053956743868983,0.001705678780061158,0.8519659194866018,-0.28357603382264973,0.03959119858229097,-0.04748094054433712,0.15412685915891108,False,True,False,False,False,False,True,33
0.48433302428171143,0.6961718469379905,-1.053956743868983,-1.0441033045509587,0.6905667358962261,-1.160496160403751,-0.9800417542745117,-0.17452781464765232,-0.11056399755080769,False,True,False,False,False,False,True,34
0.48433302428171143,0.20847926967127017,-1.053956743868983,-0.807818172755909,0.2870687769202866,-0.9623689775381176,-0.7496707109115308,-0.4921449999059414,-0.11056399755080769,False,True,False,False,False,False,True,35
0.48433302428171143,0.8912488778446785,-1.053956743868983,0.001705678780061158,0.8519659194866018,-0.28357603382264973,0.03959119858229097,-0.04748094054433712,0.15412685915891108,False,True,False,False,False,False,True,36
0.48433302428171143,0.40355630057795827,-1.053956743868983,0.2110286622028385,0.4484679605106624,-0.10805685197858353,0.24367494149330995,-0.36509812580262624,2.2716537128366614,False,True,False,False,False,False,True,37
0.48433302428171143,0.8912488778446785,-1.053956743868983,-1.231373009006198,0.8519659194866018,-1.3175234718470248,-1.1626241998049858,-0.04748094054433712,-0.11056399755080769,False,True,False,False,False,False,True,38
0.48433302428171143,0.40355630057795827,-1.053956743868983,0.2110286622028385,0.4484679605106624,-0.10805685197858353,0.24367494149330995,-0.36509812580262624,2.2716537128366614,False,True,False,False,False,False,True,39
0.48433302428171143,0.6961718469379905,-1.053956743868983,0.9235473929646549,0.6905667358962261,0.4893964358875512,0.9383597156653994,-0.17452781464765232,0.6835085725783486,False,True,False,False,False,False,True,40
0.48433302428171143,0.01340223876458206,-1.053956743868983,-1.182797181911588,0.12566959332991082,-1.2767922091369737,-1.1152641992624566,-0.6191918740092573,-0.10527018041661332,False,True,False,False,False,False,True,41
0.48433302428171143,0.8912488778446785,-1.053956743868983,-0.1479782047105703,0.8519659194866018,-0.4090873003635766,-0.10634617865509502,-0.04748094054433712,0.15412685915891108,False,True,False,False,False,False,True,42
0.48433302428171143,0.6961718469379905,1.0756319468277307,-0.37407926415848447,0.6905667358962261,-0.12284727655994795,-0.32678805146692724,1.1912260819629907,0.6835085725783486,False,True,False,False,False,True,False,43
0.48433302428171143,0.6961718469379905,1.0756319468277307,-0.465369581745037,0.6905667358962261,-0.21853195479660656,-0.4157934220189502,1.1912260819629907,0.6835085725783486,False,True,False,False,False,True,False,44
0.48433302428171143,0.6961718469379905,1.0756319468277307,-1.0890157962689013,0.6905667358962261,-0.8721980712897349,-1.0238301107338936,1.1912260819629907,0.6835085725783486,False,True,False,False,False,True,False,45
0.48433302428171143,0.6961718469379905,1.0756319468277307,-1.0890157962689013,0.6905667358962261,-0.8721980712897349,-1.0238301107338936,1.1912260819629907,0.6835085725783486,False,True,False,False,False,True,False,46
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.8000763239932185,-0.886179134563599,-0.9558773685491349,-0.8804093688658636,-1.0638559333708624,0.6835085725783486,False,False,False,True,False,False,True,47
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.7512318523043193,-0.886179134563599,-0.9149208449593399,-0.8364506724579006,-1.0638559333708624,1.2128902859977861,False,False,False,True,False,False,True,48
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-0.7084929395765326,-0.29024368746067297,-0.8790838868182692,-0.7979868131009331,-0.5556684369575994,1.2128902859977861,False,False,False,True,False,False,True,49
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-0.35839984902130356,-1.8261371779907558,1.2128902859977861,False,False,False,True,False,False,True,50
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-0.35839984902130356,-1.8261371779907558,1.2128902859977861,False,False,False,True,False,False,True,51
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.7512318523043193,-0.886179134563599,-0.9149208449593399,-0.8364506724579006,-1.0638559333708624,1.2128902859977861,False,False,False,True,False,False,True,52
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-0.35839984902130356,-1.8261371779907558,1.2128902859977861,False,False,False,True,False,False,True,53
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-0.6797968124593043,-0.29024368746067297,-0.8550219292092647,-0.7721610789612549,-0.5556684369575994,2.2716537128366614,False,False,False,True,False,False,True,54
-1.2304676833102972,-0.084136276688762,-1.053956743868983,-0.6596484678876334,-0.43922754923640445,-0.8381273632284743,-0.7540281166929701,-0.6827153110609153,3.3304171396755367,False,False,False,True,False,False,True,55
0.48433302428171143,0.7937103623913345,-1.053956743868983,0.7305873075576588,0.771266327691414,0.3275976894460663,0.7502293163257704,-0.1110043775959951,-1.0793325331083785,False,False,False,True,False,False,True,56
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.8733430315265672,-1.780082305217988,-1.0173121539338275,-0.946347413477808,-1.8261371779907558,3.3304171396755367,False,False,False,True,False,False,True,57
2.19913373187372,1.574018486018087,-1.7638196407678863,1.3857137840850187,2.006590848248521,0.5953509624143517,1.691174370999969,-0.10571075784168908,-1.5557760751858722,False,False,False,True,False,True,False,58
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2269692510960966,0.12566959332991082,0.47333465255308693,1.2341870895921874,-1.0373878345993377,-0.904636567679964,False,False,False,True,False,True,False,59
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2465070397716562,0.12566959332991082,0.4883520445360118,1.253235858035638,-1.0373878345993377,-1.5081317209781229,False,False,False,True,False,True,False,60
2.19913373187372,1.476479970564743,-1.7638196407678863,1.0132746874571628,1.919683595546011,0.3090819277398465,1.3001251342041318,-0.16394057513904253,-0.9893376418270741,False,False,False,True,False,True,False,61
0.48433302428171143,1.0863259087513666,-1.7638196407678863,0.5614633243348455,1.0133651030769777,-0.03819526186529038,0.585338414487151,-0.3968598443284541,-0.904636567679964,False,False,False,True,False,True,False,62
-1.2304676833102972,0.11094075421792612,-1.7638196407678863,0.5614633243348455,-0.29024368746067297,-0.03819526186529038,0.3449392935061036,-0.9791580173019849,-0.904636567679964,False,False,False,True,False,True,False,63
2.19913373187372,1.476479970564743,-1.7638196407678863,1.0132746874571628,1.919683595546011,0.3090819277398465,1.3001251342041318,-0.16394057513904253,-0.9893376418270741,False,False,False,True,False,True,False,64
0.48433302428171143,1.0863259087513666,-1.7638196407678863,0.5614633243348455,1.0133651030769777,-0.03819526186529038,0.585338414487151,-0.3968598443284541,-0.904636567679964,False,False,False,True,False,True,False,65
-1.2304676833102972,0.01340223876458206,-1.7638196407678863,-0.5430322917303867,-0.3647356183485387,-0.8871472024000099,-0.6490767290189586,-1.0373878345993377,2.2716537128366614,False,False,False,True,False,True,False,66
-1.2304676833102972,0.01340223876458206,-1.7638196407678863,-1.5018492709834772,-0.3647356183485387,-1.6241257139620466,-1.5119859395072712,-1.0373878345993377,2.2716537128366614,False,False,False,True,False,True,False,67
-1.2304676833102972,-0.6693673694088264,-1.7638196407678863,-0.49479837593759873,-0.886179134563599,-0.8500730159421642,-0.6056675163160952,-1.4449965556808089,3.3304171396755367,False,False,False,True,False,True,False,68
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2269692510960966,0.12566959332991082,0.47333465255308693,1.2341870895921874,-1.0373878345993377,-0.904636567679964,False,False,False,True,False,True,False,69
-1.2304676833102972,-1.742291039395611,0.010837601479374653,-0.9224805700455998,-1.7055903743301222,-0.8780804519903193,-0.9905698620642187,-1.2782475334202066,-0.11056399755080769,False,False,False,False,True,False,True,70
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.8283006731713015,0.12566959332991082,0.7734708835063698,0.8454969695035777,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,71
0.48433302428171143,0.11094075421792612,0.010837601479374653,1.9620785500140288,0.2063691851250987,1.8429890622684824,1.9508970022770167,0.07956593355897883,-0.11056399755080769,False,False,False,False,True,False,True,72
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.8283006731713015,0.12566959332991082,0.7734708835063698,0.8454969695035777,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,73
-1.2304676833102972,0.01340223876458206,0.010837601479374653,1.4550729338832555,-0.3647356183485387,1.3647192580486511,1.1491636442897857,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,74
-1.2304676833102972,0.01340223876458206,0.010837601479374653,2.4358699253963505,-0.3647356183485387,2.28992712594212,2.031854268161682,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,75
0.48433302428171143,0.01340223876458206,0.010837601479374653,-0.503395002954845,0.12566959332991082,-0.48274760803982286,-0.45286708760201594,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,76
2.19913373187372,-1.839829554848955,0.010837601479374653,0.7010119799500304,-1.0351629963393305,0.6533965954719886,0.9722591970453403,-1.3497114001033221,-0.11056399755080769,False,False,False,False,True,False,True,77
2.19913373187372,-1.839829554848955,0.010837601479374653,0.5707926184274252,-1.0351629963393305,0.5305577420952957,0.8355329983177728,-1.3497114001033221,-0.11056399755080769,False,False,False,False,True,False,True,78
0.48433302428171143,0.11094075421792612,0.010837601479374653,2.302622206629034,0.2063691851250987,2.1642315550450393,2.282917036246361,0.07956593355897883,-0.11056399755080769,False,False,False,False,True,False,True,79
0.48433302428171143,0.11094075421792612,0.010837601479374653,1.771096665710433,0.2063691851250987,1.6628315541278715,1.764695290742287,0.07956593355897883,-0.11056399755080769,False,False,False,False,True,False,True,80
0.48433302428171143,0.01340223876458206,0.010837601479374653,1.771096665710433,0.12566959332991082,1.6628315541278715,1.764695290742287,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,True,False,81
-1.2304676833102972,-1.839829554848955,0.010837601479374653,2.277613837124317,-1.780082305217988,2.1406405974573173,1.8894280917998818,-1.3497114001033221,-0.11056399755080769,False,False,False,False,True,False,True,82
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.7614814359008876,0.12566959332991082,0.7104387937016752,0.7803501814269767,0.008102066875864072,0.6835085725783486,False,False,False,False,True,False,True,83
-2.9452683909023056,-1.742291039395611,0.010837601479374653,0.017091687362064394,-2.084257689676773,0.00823919675463971,-0.34455285965279525,-1.2782475334202066,-0.11056399755080769,False,False,False,False,True,False,True,84
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.491469196404653,0.12566959332991082,0.45573017349674044,0.5170962015384891,0.008102066875864072,-0.11056399755080769,False,False,False,False,True,False,True,85
-1.2304676833102972,-0.5718288539554823,0.010837601479374653,-0.8457947494940281,-0.8116872036757332,-0.8057409921998437,-0.9215547087037169,-0.4206811332228259,-0.11056399755080769,False,False,False,False,True,False,True,86
-1.2304676833102972,0.01340223876458206,0.010837601479374653,0.5336708199438619,-0.3647356183485387,0.49553991442602097,0.3199267952499727,0.008102066875864072,0.15412685915891108,False,False,False,False,True,False,True,87
0.48433302428171143,0.11094075421792612,0.010837601479374653,2.37823344880345,0.2063691851250987,2.235557340876667,2.356635770122515,0.07956593355897883,-0.11056399755080769,False,False,False,False,True,True,False,88
-1.2304676833102972,-1.839829554848955,0.010837601479374653,0.6579311559204213,-1.780082305217988,0.6127574849400141,0.43175771891183046,-1.3497114001033221,-0.6399457109702452,False,False,False,False,True,False,True,89
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.435431869712804,-0.8732856222158886,-0.11056399755080769,False,False,False,False,True,True,False,90
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.435431869712804,-0.8732856222158886,-0.11056399755080769,False,False,False,False,True,True,False,91
-1.2304676833102972,-0.7669058848621704,1.0756319468277307,-0.10834091593502863,-0.9606710654514646,0.15568268167790175,-0.2578663103362923,0.00016163724440654344,-0.11056399755080769,False,False,False,False,True,True,False,92
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.435431869712804,-0.8732856222158886,-0.11056399755080769,False,False,False,False,True,True,False,93
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.1347169306470342,0.12566959332991082,0.12803702825479013,-0.09341682707410293,0.6353960077609848,-0.11056399755080769,False,False,False,False,True,True,False,94
-2.9452683909023056,-1.742291039395611,1.0756319468277307,-0.2138449747830508,-2.084257689676773,0.045100067985455225,-0.5350698498849067,-0.7938813259013162,-0.11056399755080769,False,False,False,False,True,True,False,95
0.48433302428171143,0.11094075421792612,1.0756319468277307,0.6085005505712554,0.2063691851250987,0.9070301069326913,0.6311983245147583,0.7148003040755571,0.15412685915891108,False,False,False,False,True,True,False,96
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.5117625463743231,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,97
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.5117625463743231,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,98
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.22332080229069726,1.0133651030769777,0.035168111014929934,-0.17980299196515145,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,99
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.5117625463743231,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,100
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.5117625463743231,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,101
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.36642734888107115,1.0133651030769777,0.6533044432939111,0.39518408350040524,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,102
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.5117625463743231,1.50884326722128,-0.11056399755080769,False,False,False,False,True,True,False,103
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.7718442193570347,0.12566959332991082,-0.5397590888768176,-0.7145971660150273,0.6353960077609848,-0.11056399755080769,False,False,False,False,True,True,False,104
2.19913373187372,1.476479970564743,1.0756319468277307,0.0626147349761184,1.919683595546011,0.3348674723832549,0.3019623413179185,1.826460452479569,-0.11056399755080769,False,False,False,False,True,True,False,105
0.48433302428171143,0.11094075421792612,1.0756319468277307,0.7497587626955518,0.2063691851250987,1.0550879397098003,0.7689209203609063,0.7148003040755571,-0.11056399755080769,False,False,False,False,True,True,False,106
2.19913373187372,1.0863259087513666,1.0756319468277307,0.18707044883943344,1.5720545847359708,0.46531400001675205,0.4326368928399897,1.50884326722128,1.2128902859977861,False,False,False,False,True,True,False,107
0.48433302428171143,0.8912488778446785,1.0756319468277307,3.2525494920347446,0.8519659194866018,3.6783532756361708,3.2090681579669296,1.3500346745921352,0.15412685915891108,False,False,False,False,True,True,False,108
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.7829807589021037,0.12566959332991082,-0.5514316980999091,-0.7254549640277942,0.6353960077609848,2.2716537128366614,False,False,False,False,True,True,False,109
-1.2304676833102972,0.01340223876458206,1.0756319468277307,-1.3919736319192983,-0.3647356183485387,-1.1897391182468644,-1.4131008519375585,0.6353960077609848,-0.11056399755080769,False,False,False,False,True,True,False,110
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.6173979998767356,0.12566959332991082,-0.37787842938815275,-0.5640166514695503,0.6353960077609848,3.3304171396755367,False,False,False,False,True,True,False,111
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.3952559804167926,-1.780082305217988,-1.3240601330119561,-1.4160548763361738,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,112
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.1683388303380209,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,113
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.1683388303380209,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,114
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.1683388303380209,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,115
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.178620979582187,-1.780082305217988,-1.119703462908315,-1.2210892660275765,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,116
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.1683388303380209,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,117
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.5889145417689399,-1.780082305217988,-1.5067426108318778,-1.5903423158544652,-1.3497114001033221,-0.11056399755080769,False,False,True,False,False,False,True,118
0.48433302428171143,0.01340223876458206,1.0756319468277307,0.4382287222637529,0.12566959332991082,0.7285620553901595,0.4651883075300863,0.6353960077609848,-1.1640336072554884,False,False,True,False,False,True,False,119
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.23025671727052094,1.0133651030769777,0.027898328077741317,-0.1865653047625764,1.50884326722128,-1.1640336072554884,False,False,True,False,False,True,False,120
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.23025671727052094,1.0133651030769777,0.027898328077741317,-0.1865653047625764,1.50884326722128,-1.1640336072554884,False,False,True,False,False,True,False,121
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1163853671924289,1.0133651030769777,1.439362522291052,1.126371060202257,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,122
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.17628558949052436,1.0133651030769777,0.4540099995059682,0.20980146900874383,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,123
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.35803385520868114,1.0133651030769777,-0.10602950406088837,-0.3111442503827434,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,124
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.3496956244574453,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,125
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.3496956244574453,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,126
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.3496956244574453,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,127
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.35785801511060117,1.0133651030769777,-0.1058451997047345,-0.3109728114667526,1.50884326722128,0.15412685915891108,False,False,True,False,False,True,False,128
0.48433302428171143,0.01340223876458206,1.0756319468277307,-1.2416889614268936,0.12566959332991082,-1.032220328520513,-1.1726819495431278,0.6353960077609848,-0.11056399755080769,False,False,True,False,False,True,False,129
0.48433302428171143,0.01340223876458206,1.0756319468277307,-1.19268818742859,0.12566959332991082,-0.9808608479389098,-1.1249076382869536,0.6353960077609848,-0.11056399755080769,False,False,True,False,False,True,False,130
